,country,year,sex,age,suicide_no,pop,HDI,gdp_for_year,suicide_person,generation
20814,Romania,2006,female,25-34 years,36,1693804,,123533036668,2.125393492989744,Millenials
20815,Romania,2006,female,15-24 years,33,1591081,,123533036668,2.07406159711542,Millenials
20816,Romania,2006,male,05-14 years,18,1165992,,123533036668,1.5437498713541773,Generation Z
20817,Romania,2006,female,05-14 years,1,1110276,,123533036668,0.09006769487947142,Generation Z
20818,Romania,2007,male,55-74 years,596,1916195,,175933642292,31.10330629189618,Boomers
20819,Romania,2007,male,75+ years,138,485821,,175933642292,28.405523845202246,Silent
20820,Romania,2007,male,35-54 years,851,3011852,,175933642292,28.255040420312817,Generation X
20821,Romania,2007,male,25-34 years,25,1769266,,175933642292,1.4130153408249522,Millenials
20822,Romania,2007,female,75+ years,67,791656,,175933642292,8.463271926190163,Silent
20823,Romania,2007,male,15-24 years,136,1626508,,175933642292,8.361471323842244,Millenials
20824,Romania,2007,female,55-74 years,144,2350957,,175933642292,6.125165198682919,Boomers
20825,Romania,2007,female,35-54 years,159,3054484,,175933642292,5.20546187179242,Generation X
20826,Romania,2007,female,25-34 years,45,1686938,,175933642292,2.667555061300415,Millenials
20827,Romania,2007,female,15-24 years,24,1555447,,175933642292,1.5429648197592074,Millenials
20828,Romania,2007,male,05-14 years,13,1141212,,175933642292,1.1391397917301955,Generation Z
20829,Romania,2007,female,05-14 years,7,1084690,,175933642292,0.6453456748010953,Generation Z
20830,Romania,2008,male,55-74 years,64,1933448,,213605065703,3.3101485015371503,Boomers
20831,Romania,2008,male,75+ years,156,500584,,213605065703,31.163600914132292,Silent
20832,Romania,2008,male,35-54 years,84,3015279,,213605065703,2.785811860196022,Generation X
20833,Romania,2008,male,25-34 years,235,1758439,,213605065703,13.364125795663085,Millenials
20834,Romania,2008,male,15-24 years,174,1594080,,213605065703,10.915386931647094,Millenials
20835,Romania,2008,female,75+ years,63,815912,,213605065703,7.721420937552089,Silent
20836,Romania,2008,female,55-74 years,175,2371605,,213605065703,7.378969094769154,Boomers
20837,Romania,2008,female,35-54 years,133,3048866,,213605065703,4.362277646836562,Generation X
20838,Romania,2008,female,25-34 years,38,1674401,,213605065703,2.269468305382044,Millenials
20839,Romania,2008,female,15-24 years,3,1526352,,213605065703,0.1965470612283405,Millenials
20840,Romania,2008,male,05-14 years,17,1125707,,213605065703,1.5101620581554525,Generation Z
20841,Romania,2008,female,05-14 years,7,1069130,,213605065703,0.6547379645132023,Generation Z
20842,Romania,2009,male,55-74 years,646,1946544,,172611845342,33.18702274389893,Boomers
20843,Romania,2009,male,75+ years,159,512470,,172611845342,31.026206412082658,Silent
20844,Romania,2009,male,35-54 years,94,3031317,,172611845342,3.100962386975694,Generation X
20845,Romania,2009,male,25-34 years,275,1744278,,172611845342,15.765835491819537,Millenials
20846,Romania,2009,male,15-24 years,163,1556450,,172611845342,10.47254971248675,Millenials
20847,Romania,2009,female,75+ years,53,838699,,172611845342,6.319311218923595,Silent
20848,Romania,2009,female,55-74 years,124,2388417,,172611845342,5.191723220861348,Boomers
20849,Romania,2009,female,35-54 years,131,3055180,,172611845342,4.287799736840382,Generation X
20850,Romania,2009,female,15-24 years,39,1491923,,172611845342,2.614075927511004,Millenials
20851,Romania,2009,female,25-34 years,32,1658906,,172611845342,1.9289821123077497,Millenials
20852,Romania,2009,male,05-14 years,14,1111827,,172611845342,1.2591887047175505,Generation Z
20853,Romania,2009,female,05-14 years,1,1054871,,172611845342,0.09479832131132622,Generation Z
20854,Romania,2010,male,55-74 years,74,1977886,0.785,166658327827,3.7413683093970027,Boomers
20855,Romania,2010,male,35-54 years,995,3038553,0.785,166658327827,32.745849751510015,Generation X
20856,Romania,2010,male,75+ years,154,523244,0.785,166658327827,29.431775615200557,Silent
20857,Romania,2010,male,25-34 years,263,1734890,0.785,166658327827,15.15946255958591,Millenials
20858,Romania,2010,male,15-24 years,177,1495092,0.785,166658327827,11.838736345321893,Millenials
20859,Romania,2010,female,55-74 years,177,2425485,0.785,166658327827,7.297509570250898,Boomers
20860,Romania,2010,female,75+ years,59,861006,0.785,166658327827,6.8524493441392975,Silent
20861,Romania,2010,female,35-54 years,147,3050480,0.785,166658327827,4.818913744722142,Generation X
20862,Romania,2010,female,15-24 years,38,1433832,0.785,166658327827,2.6502407534494976,Millenials
20863,Romania,2010,female,25-34 years,36,1649535,0.785,166658327827,2.1824332311833334,Millenials
20864,Romania,2010,male,05-14 years,11,1107850,0.785,166658327827,0.9929142031863519,Generation Z
20865,Romania,2010,female,05-14 years,5,1050796,0.785,166658327827,0.47582975192140053,Generation Z
20866,Romania,2011,male,55-74 years,668,2000334,0.786,184367381749,33.394423131337064,Boomers
20867,Romania,2011,male,35-54 years,896,3050462,0.786,184367381749,29.37259995371193,Generation X
20868,Romania,2011,male,75+ years,143,534670,0.786,184367381749,26.745469167897955,Silent
20869,Romania,2011,male,25-34 years,233,1719127,0.786,184367381749,13.553390761706378,Millenials
20870,Romania,2011,male,15-24 years,186,1438023,0.786,184367381749,12.934424553710198,Generation Z
20871,Romania,2011,female,75+ years,62,884450,0.786,184367381749,7.010006218553904,Silent
20872,Romania,2011,female,55-74 years,152,2450665,0.786,184367381749,6.2023981245906725,Boomers
20873,Romania,2011,female,35-54 years,117,3048485,0.786,184367381749,3.8379719762439377,Generation X
20874,Romania,2011,female,15-24 years,3,1379354,0.786,184367381749,0.21749311634286775,Generation Z
20875,Romania,2011,female,25-34 years,3,1635487,0.786,184367381749,0.18343160171863182,Millenials
20876,Romania,2011,male,05-14 years,16,1104004,0.786,184367381749,1.4492701113401762,Generation Z
20877,Romania,2011,female,05-14 years,3,1046640,0.786,184367381749,0.28663150653519837,Generation Z
20878,Romania,2012,male,55-74 years,667,2037178,0.788,171664638717,32.741370660786636,Boomers
20879,Romania,2012,male,35-54 years,93,2880956,0.788,171664638717,3.228095118425967,Generation X
20880,Romania,2012,male,75+ years,152,549396,0.788,171664638717,27.666746754617797,Silent
20881,Romania,2012,male,25-34 years,253,1438391,0.788,171664638717,17.58909781832617,Millenials
20882,Romania,2012,male,15-24 years,156,1240383,0.788,171664638717,12.576760565083527,Generation Z
20883,Romania,2012,female,55-74 years,135,2465486,0.788,171664638717,5.475593858573928,Boomers
20884,Romania,2012,female,75+ years,42,927366,0.788,171664638717,4.528956204993498,Silent
20885,Romania,2012,female,35-54 years,112,2816257,0.788,171664638717,3.9769097777653104,Generation X
20886,Romania,2012,female,25-34 years,32,1373925,0.788,171664638717,2.3290936550393946,Millenials
20887,Romania,2012,female,15-24 years,27,1168598,0.788,171664638717,2.3104609112800123,Generation Z
20888,Romania,2012,male,05-14 years,11,1100497,0.788,171664638717,0.9995483858656589,Generation Z
20889,Romania,2012,female,05-14 years,5,1043161,0.788,171664638717,0.47931239760688904,Generation Z
20890,Romania,2013,male,55-74 years,676,2052427,0.791,191549024911,32.936616016062935,Boomers
20891,Romania,2013,male,35-54 years,83,2902422,0.791,191549024911,2.8596806391351772,Generation X
20892,Romania,2013,male,75+ years,158,561583,0.791,191549024911,28.134754791366547,Silent
20893,Romania,2013,male,25-34 years,237,1438227,0.791,191549024911,16.4786226374557,Millenials
20894,Romania,2013,male,15-24 years,134,1198610,0.791,191549024911,11.179616388983906,Generation Z
20895,Romania,2013,female,75+ years,53,952420,0.791,191549024911,5.564771844354381,Silent
20896,Romania,2013,female,55-74 years,135,2471792,0.791,191549024911,5.4616246027173805,Boomers
20897,Romania,2013,female,35-54 years,119,2811283,0.791,191549024911,4.232942752472804,Generation X
20898,Romania,2013,female,25-34 years,29,1355015,0.791,191549024911,2.1401977099884504,Millenials
20899,Romania,2013,female,15-24 years,22,1124343,0.791,191549024911,1.9566982673436843,Generation Z
20900,Romania,2013,male,05-14 years,8,1096591,0.791,191549024911,0.7295336182770057,Generation Z
20901,Romania,2013,female,05-14 years,6,1038632,0.791,191549024911,0.5776829521909589,Generation Z
20902,Romania,2014,male,55-74 years,644,2061013,0.793,199493490983,31.24677039882815,Boomers
20903,Romania,2014,male,75+ years,172,572374,0.793,199493490983,30.050281808747428,Silent
20904,Romania,2014,male,35-54 years,75,2917749,0.793,199493490983,2.570474704986618,Generation X
20905,Romania,2014,male,25-34 years,23,1430960,0.793,199493490983,1.607312573377313,Millenials
20906,Romania,2014,male,15-24 years,125,1158355,0.793,199493490983,10.791165057344251,Generation Z
20907,Romania,2014,female,75+ years,58,976072,0.793,199493490983,5.942184592939865,Silent
20908,Romania,2014,female,55-74 years,138,2470673,0.793,199493490983,5.585522649091968,Boomers
20909,Romania,2014,female,35-54 years,91,2812215,0.793,199493490983,3.2358834584126748,Generation X
20910,Romania,2014,female,25-34 years,18,1335635,0.793,199493490983,1.3476735784851401,Millenials
20911,Romania,2014,female,15-24 years,14,1087344,0.793,199493490983,1.287541017378125,Generation Z
20912,Romania,2014,male,05-14 years,11,1094389,0.793,199493490983,1.0051270617668855,Generation Z
20913,Romania,2014,female,05-14 years,3,1035456,0.793,199493490983,0.2897274244390877,Generation Z
20914,Romania,2015,male,75+ years,189,578683,,177911101680,32.66036845734193,Silent
20915,Romania,2015,male,55-74 years,631,2065830,,177911101680,30.544623710566697,Boomers
20916,Romania,2015,male,35-54 years,734,2931496,,177911101680,25.038410422528294,Generation X
20917,Romania,2015,male,25-34 years,198,1398510,,177911101680,14.157925220413153,Millenials
20918,Romania,2015,male,15-24 years,123,1126484,,177911101680,10.918930051381112,Generation Z
20919,Romania,2015,female,75+ years,66,991307,,177911101680,6.6578769241012115,Silent
20920,Romania,2015,female,55-74 years,129,2467460,,177911101680,5.228048276365169,Boomers
20921,Romania,2015,female,35-54 years,14,2818504,,177911101680,0.4967174075325066,Generation X
20922,Romania,2015,female,25-34 years,24,1307443,,177911101680,1.8356440777915366,Millenials
20923,Romania,2015,female,15-24 years,15,1060311,,177911101680,1.4146792780608708,Generation Z
20924,Romania,2015,male,05-14 years,11,1088177,,177911101680,1.010864960387878,Generation Z
20925,Romania,2015,female,05-14 years,4,1029722,,177911101680,0.38845435952616336,Generation Z
20926,Romania,2016,male,55-74 years,615,2068747,,187805922349,29.728139787030507,Boomers
20927,Romania,2016,male,75+ years,171,579838,,187805922349,29.490995760884935,Silent
20928,Romania,2016,male,35-54 years,632,2945568,,187805922349,21.455963671522778,Millenials
20929,Romania,2016,male,25-34 years,134,1359178,,187805922349,9.858900011624673,Millenials
20930,Romania,2016,male,15-24 years,91,1101638,,187805922349,8.260426746354065,Generation Z
20931,Romania,2016,female,75+ years,61,997868,,187805922349,6.113032986326849,Silent
20932,Romania,2016,female,55-74 years,112,2462909,,187805922349,4.547468055051973,Boomers
20933,Romania,2016,female,35-54 years,96,2823207,,187805922349,3.4003882818369324,Millenials
20934,Romania,2016,female,25-34 years,27,1264645,,187805922349,2.134986498187238,Millenials
20935,Romania,2016,female,15-24 years,14,1041307,,187805922349,1.3444642166047094,Generation Z
20936,Russian Federation,1989,male,75+ years,1393,1349100,,506500173960,103.25402119931806,G. I. Generation
20937,Russian Federation,1989,male,35-54 years,123,18058500,,506500173960,0.6811196943267713,Boomers
20938,Russian Federation,1989,male,55-74 years,625,9383700,,506500173960,6.660485735903748,Silent
20939,Russian Federation,1989,male,25-34 years,6856,12748800,,506500173960,53.77761044176707,Boomers
20940,Russian Federation,1989,female,75+ years,1677,4738100,,506500173960,35.393934277452985,G. I. Generation
20941,Russian Federation,1989,male,15-24 years,2581,10073900,,506500173960,25.62066329822611,Generation X
20942,Russian Federation,1989,female,55-74 years,342,15522500,,506500173960,2.203253341923015,Silent
20943,Russian Federation,1989,female,35-54 years,2326,19316700,,506500173960,12.041394234004773,Boomers
20944,Russian Federation,1989,female,25-34 years,827,12470000,,506500173960,6.631916599839615,Boomers
20945,Russian Federation,1989,female,15-24 years,628,9650700,,506500173960,6.507299988601863,Generation X
20946,Russian Federation,1989,male,05-14 years,263,11233200,,506500173960,2.3412740804045153,Millenials
20947,Russian Federation,1989,female,05-14 years,48,10898600,,506500173960,0.4404235406382471,Millenials
20948,Russian Federation,1990,male,75+ years,1366,1382500,,516814274022,98.80650994575045,G. I. Generation
20949,Russian Federation,1990,male,35-54 years,12517,18495100,,516814274022,67.67738482084444,Boomers
20950,Russian Federation,1990,male,55-74 years,641,9577500,,516814274022,6.6927695118767945,Silent
20951,Russian Federation,1990,male,25-34 years,6868,12477900,,516814274022,55.04131304145729,Generation X
20952,Russian Federation,1990,female,75+ years,168,4847400,,516814274022,3.4657754672607997,G. I. Generation
20953,Russian Federation,1990,male,15-24 years,2874,10059700,,516814274022,28.5694404405698,Generation X
20954,Russian Federation,1990,female,55-74 years,364,15534000,,516814274022,2.3432470709411612,Silent
20955,Russian Federation,1990,female,35-54 years,2467,19730400,,516814274022,12.503547824676641,Boomers
20956,Russian Federation,1990,female,25-34 years,91,12197600,,516814274022,0.7460484029645176,Generation X
20957,Russian Federation,1990,female,15-24 years,641,9649700,,516814274022,6.64269355524006,Generation X
20958,Russian Federation,1990,male,05-14 years,26,11397000,,516814274022,0.22813020970430814,Millenials
20959,Russian Federation,1990,female,05-14 years,52,11049400,,516814274022,0.47061378898401723,Millenials
20960,Russian Federation,1991,male,75+ years,1326,1371000,,517962962963,96.71772428884026,G. I. Generation
20961,Russian Federation,1991,male,35-54 years,12746,18782900,,517962962963,67.85959569608526,Boomers
20962,Russian Federation,1991,male,55-74 years,6566,9894400,,517962962963,66.36076972833118,Silent
20963,Russian Federation,1991,male,25-34 years,691,12157500,,517962962963,5.683734320378368,Generation X
20964,Russian Federation,1991,female,75+ years,151,4831000,,517962962963,3.125646864003312,G. I. Generation
20965,Russian Federation,1991,male,15-24 years,2984,10112700,,517962962963,29.50745102692654,Generation X
20966,Russian Federation,1991,female,55-74 years,2926,15781500,,517962962963,18.540696385007763,Silent
20967,Russian Federation,1991,female,35-54 years,2429,19987200,,517962962963,12.152777777777779,Boomers
20968,Russian Federation,1991,female,25-34 years,888,11901200,,517962962963,7.461432460592209,Generation X
20969,Russian Federation,1991,female,15-24 years,642,9697300,,517962962963,6.620399492642282,Generation X
20970,Russian Federation,1991,male,05-14 years,298,11561800,,517962962963,2.5774533377155806,Millenials
20971,Russian Federation,1991,female,05-14 years,65,11204500,,517962962963,0.5801240572984069,Millenials
20972,Russian Federation,1992,male,75+ years,1233,1340500,,460290556901,91.98060425214472,G. I. Generation
